model,network,file,config,node,recall,f1_score,delay,TP,TN,FP,FN,event_missed,false_alarm
CNN_univariate,Net1,all_results_21_CNN_Univariate.pkl,CNN_Univariate1,21,0.9221789883268483,0.9595141700404858,40,474,351,0,40,0,0
CNN_univariate,Net1,all_results_21_CNN_Univariate.pkl,CNN_Univariate2,21,1.0,0.9051282051282051,0,706,11,148,0,0,1
CNN_univariate,Net1,all_results_21_CNN_Univariate.pkl,CNN_Univariate3,21,0.8513011152416357,0.9196787148594378,40,229,596,0,40,0,0
CNN_univariate,Net1,all_results_22_CNN_Univariate.pkl,CNN_Univariate1,22,0.9393939393939394,0.96875,32,496,337,0,32,0,0
CNN_univariate,Net1,all_results_22_CNN_Univariate.pkl,CNN_Univariate2,22,1.0,0.9436435124508519,0,720,59,86,0,0,1
CNN_univariate,Net1,all_results_22_CNN_Univariate.pkl,CNN_Univariate3,22,0.9201388888888888,0.9584086799276673,23,265,577,0,23,0,0
CNN_univariate,Net1,all_results_23_CNN_Univariate.pkl,CNN_Univariate1,23,1.0,0.7582659808963997,0,516,20,329,0,0,1
CNN_univariate,Net1,all_results_23_CNN_Univariate.pkl,CNN_Univariate2,23,0.98,0.98989898989899,14,686,165,0,14,0,0
CNN_univariate,Net1,all_results_23_CNN_Univariate.pkl,CNN_Univariate3,23,0.9166666666666666,0.9565217391304348,23,253,589,0,23,0,0
CNN_univariate,Net1,all_results_31_CNN_Univariate.pkl,CNN_Univariate1,31,0.10784313725490197,0.19469026548672566,455,55,355,0,455,0,0
CNN_univariate,Net1,all_results_31_CNN_Univariate.pkl,CNN_Univariate2,31,1.0,0.949221394719025,0,701,89,75,0,0,1
CNN_univariate,Net1,all_results_31_CNN_Univariate.pkl,CNN_Univariate3,31,1.0,0.6592317224287485,0,266,324,275,0,0,1
CNN_univariate,Net1,all_results_32_CNN_Univariate.pkl,CNN_Univariate1,32,0.9710982658959537,0.9853372434017595,15,504,346,0,15,0,0
CNN_univariate,Net1,all_results_32_CNN_Univariate.pkl,CNN_Univariate2,32,0.9426573426573427,0.9704823614110871,41,674,150,0,41,0,0
CNN_univariate,Net1,all_results_32_CNN_Univariate.pkl,CNN_Univariate3,32,0.825,0.9041095890410958,49,231,585,0,49,0,0
CNN_univariate,CY,all_results_dist1028_CNN_Univariate.pkl,CNN_Univariate1,dist1028,0.9169960474308301,0.9567010309278351,63,696,970,0,63,0,0
CNN_univariate,CY,all_results_dist1028_CNN_Univariate.pkl,CNN_Univariate2,dist1028,0.0,0.0,1095,0,634,0,1095,1,0
CNN_univariate,CY,all_results_dist1028_CNN_Univariate.pkl,CNN_Univariate3,dist1028,0.9637681159420289,0.981549815498155,35,931,763,0,35,0,0
CNN_univariate,CY,all_results_dist1028_CNN_Univariate.pkl,CNN_Univariate4,dist1028,1.0,0.7718023255813954,0,1062,39,628,0,0,1
CNN_univariate,CY,all_results_dist1028_CNN_Univariate.pkl,CNN_Univariate5,dist1028,0.9600409836065574,0.9796131730266597,39,937,753,0,39,0,0
CNN_univariate,CY,all_results_dist1332_CNN_Univariate.pkl,CNN_Univariate1,dist1332,1.0,0.6217659137577002,0,757,51,921,0,0,1
CNN_univariate,CY,all_results_dist1332_CNN_Univariate.pkl,CNN_Univariate2,dist1332,0.9465930018416207,0.9725638599810785,58,1028,643,0,58,0,0
CNN_univariate,CY,all_results_dist1332_CNN_Univariate.pkl,CNN_Univariate3,dist1332,0.9521331945889698,0.9754797441364605,46,915,768,0,46,0,0
CNN_univariate,CY,all_results_dist1332_CNN_Univariate.pkl,CNN_Univariate4,dist1332,0.9547169811320755,0.9768339768339769,48,1012,669,0,48,0,0
CNN_univariate,CY,all_results_dist1332_CNN_Univariate.pkl,CNN_Univariate5,dist1332,0.9556701030927836,0.9773326304691619,43,927,759,0,43,0,0
CNN_univariate,CY,all_results_dist1363_CNN_Univariate.pkl,CNN_Univariate1,dist1363,0.9604743083003953,0.9798387096774194,30,729,970,0,30,0,0
CNN_univariate,CY,all_results_dist1363_CNN_Univariate.pkl,CNN_Univariate2,dist1363,0.973491773308958,0.9865678554886521,29,1065,635,0,29,0,0
CNN_univariate,CY,all_results_dist1363_CNN_Univariate.pkl,CNN_Univariate3,dist1363,0.9699792960662525,0.9847609038360483,29,937,763,0,29,0,0
CNN_univariate,CY,all_results_dist1363_CNN_Univariate.pkl,CNN_Univariate4,dist1363,0.9717514124293786,0.9856733524355301,30,1032,667,0,30,0,0
CNN_univariate,CY,all_results_dist1363_CNN_Univariate.pkl,CNN_Univariate5,dist1363,0.9702868852459017,0.984919396775871,29,947,753,0,29,0,0
CNN_univariate,CY,all_results_dist1459_CNN_Univariate.pkl,CNN_Univariate1,dist1459,0.849802371541502,0.9188034188034188,114,645,970,0,114,0,0
CNN_univariate,CY,all_results_dist1459_CNN_Univariate.pkl,CNN_Univariate2,dist1459,1.0,0.8178077066965956,0,1093,149,487,0,0,1
CNN_univariate,CY,all_results_dist1459_CNN_Univariate.pkl,CNN_Univariate3,dist1459,0.8788819875776398,0.9355371900826446,117,849,763,0,117,0,0
CNN_univariate,CY,all_results_dist1459_CNN_Univariate.pkl,CNN_Univariate4,dist1459,1.0,0.7760321519912313,0,1062,54,613,0,0,1
CNN_univariate,CY,all_results_dist1459_CNN_Univariate.pkl,CNN_Univariate5,dist1459,1.0,0.8745519713261649,0,976,473,280,0,0,1
CNN_univariate,CY,all_results_dist1464_CNN_Univariate.pkl,CNN_Univariate1,dist1464,0.9723320158102767,0.9859719438877755,21,738,970,0,21,0,0
CNN_univariate,CY,all_results_dist1464_CNN_Univariate.pkl,CNN_Univariate2,dist1464,1.0,0.7844827586206896,0,1092,37,600,0,0,1
CNN_univariate,CY,all_results_dist1464_CNN_Univariate.pkl,CNN_Univariate3,dist1464,1.0,0.8145025295109612,0,966,323,440,0,0,1
CNN_univariate,CY,all_results_dist1464_CNN_Univariate.pkl,CNN_Univariate4,dist1464,1.0,0.7662337662337663,0,1062,19,648,0,0,1
CNN_univariate,CY,all_results_dist1464_CNN_Univariate.pkl,CNN_Univariate5,dist1464,1.0,0.7294469357249627,0,976,29,724,0,0,1
CNN_univariate,CY,all_results_dist1915_CNN_Univariate.pkl,CNN_Univariate1,dist1915,0.8668442077230359,0.9286733238231099,100,651,978,0,100,0,0
CNN_univariate,CY,all_results_dist1915_CNN_Univariate.pkl,CNN_Univariate2,dist1915,0.9860982391102873,0.9930004666355576,15,1064,650,0,15,0,0
CNN_univariate,CY,all_results_dist1915_CNN_Univariate.pkl,CNN_Univariate3,dist1915,0.8942408376963351,0.9441680486456606,101,854,774,0,101,0,0
CNN_univariate,CY,all_results_dist1915_CNN_Univariate.pkl,CNN_Univariate4,dist1915,0.9036827195467422,0.9494047619047619,102,957,670,0,102,0,0
CNN_univariate,CY,all_results_dist1915_CNN_Univariate.pkl,CNN_Univariate5,dist1915,0.8922279792746114,0.9430449069003286,104,861,764,0,104,0,0
CNN_univariate,CY,all_results_dist356_CNN_Univariate.pkl,CNN_Univariate1,dist356,0.7486772486772487,0.8562783661119516,190,566,973,0,190,0,0
CNN_univariate,CY,all_results_dist356_CNN_Univariate.pkl,CNN_Univariate2,dist356,0.9981634527089073,0.9990808823529411,2,1087,640,0,2,0,0
CNN_univariate,CY,all_results_dist356_CNN_Univariate.pkl,CNN_Univariate3,dist356,0.9604989604989606,0.9798515376458112,38,924,767,0,38,0,0
CNN_univariate,CY,all_results_dist356_CNN_Univariate.pkl,CNN_Univariate4,dist356,1.0,0.7709090909090909,0,1060,39,630,0,0,1
CNN_univariate,CY,all_results_dist356_CNN_Univariate.pkl,CNN_Univariate5,dist356,1.0,0.7350492051476154,0,971,58,700,0,0,1
CNN_univariate,CY,all_results_dist399_CNN_Univariate.pkl,CNN_Univariate1,dist399,0.864,0.927038626609442,102,648,979,0,102,0,0
CNN_univariate,CY,all_results_dist399_CNN_Univariate.pkl,CNN_Univariate2,dist399,0.9916743755781684,0.9958197863446354,9,1072,648,0,9,0,0
CNN_univariate,CY,all_results_dist399_CNN_Univariate.pkl,CNN_Univariate3,dist399,0.9077568134171907,0.9516483516483516,88,866,775,0,88,0,0
CNN_univariate,CY,all_results_dist399_CNN_Univariate.pkl,CNN_Univariate4,dist399,0.8986742424242424,0.9466334164588529,107,949,673,0,107,0,0
CNN_univariate,CY,all_results_dist399_CNN_Univariate.pkl,CNN_Univariate5,dist399,0.9127725856697819,0.9543973941368078,84,879,766,0,84,0,0
CNN_univariate,CY,all_results_dist485_CNN_Univariate.pkl,CNN_Univariate1,dist485,0.8872679045092838,0.9402670414617006,85,669,975,0,85,0,0
CNN_univariate,CY,all_results_dist485_CNN_Univariate.pkl,CNN_Univariate2,dist485,0.9355432780847146,0.966698382492864,70,1016,643,0,70,0,0
CNN_univariate,CY,all_results_dist485_CNN_Univariate.pkl,CNN_Univariate3,dist485,0.9229166666666667,0.9599133261105092,74,886,769,0,74,0,0
CNN_univariate,CY,all_results_dist485_CNN_Univariate.pkl,CNN_Univariate4,dist485,0.9330188679245283,0.9653489507076622,71,989,669,0,71,0,0
CNN_univariate,CY,all_results_dist485_CNN_Univariate.pkl,CNN_Univariate5,dist485,0.9277605779153767,0.9625267665952891,70,899,760,0,70,0,0
CNN_univariate,CY,all_results_dist606_CNN_Univariate.pkl,CNN_Univariate1,dist606,0.966931216931217,0.9831876260928043,25,731,973,0,25,0,0
CNN_univariate,CY,all_results_dist606_CNN_Univariate.pkl,CNN_Univariate2,dist606,0.9733455882352942,0.9864927806241267,29,1059,641,0,29,0,0
CNN_univariate,CY,all_results_dist606_CNN_Univariate.pkl,CNN_Univariate3,dist606,0.9667013527575442,0.9830687830687831,32,929,768,0,32,0,0
CNN_univariate,CY,all_results_dist606_CNN_Univariate.pkl,CNN_Univariate4,dist606,0.9736098020735156,0.9866284622731614,28,1033,668,0,28,0,0
CNN_univariate,CY,all_results_dist606_CNN_Univariate.pkl,CNN_Univariate5,dist606,0.9680741503604532,0.9837781266352695,31,940,758,0,31,0,0
CNN_univariate,ageing_network,all_results_dist1332_CNN_Univariate.pkl,CNN_Univariate2,dist1332,1.0,0.6816479400749064,0,1274,129,1190,0,0,1
CNN_univariate,ageing_network,all_results_dist1332_CNN_Univariate.pkl,CNN_Univariate3,dist1332,1.0,0.6192210703278229,0,1105,129,1359,0,0,1
CNN_univariate,ageing_network,all_results_dist1332_CNN_Univariate.pkl,CNN_Univariate4,dist1332,1.0,0.6122219093213179,0,1087,129,1377,0,0,1
CNN_univariate,ageing_network,all_results_dist1915_CNN_Univariate.pkl,CNN_Univariate2,dist1915,1.0,0.7052384675527756,0,1353,109,1131,0,0,1
CNN_univariate,ageing_network,all_results_dist1915_CNN_Univariate.pkl,CNN_Univariate3,dist1915,1.0,0.4581005586592179,0,738,109,1746,0,0,1
CNN_univariate,ageing_network,all_results_dist1915_CNN_Univariate.pkl,CNN_Univariate4,dist1915,1.0,0.3937924345295829,0,609,109,1875,0,0,1
CNN_univariate,ageing_network,all_results_dist606_CNN_Univariate.pkl,CNN_Univariate2,dist606,1.0,0.7670704845814978,0,1393,354,846,0,0,1
CNN_univariate,ageing_network,all_results_dist606_CNN_Univariate.pkl,CNN_Univariate3,dist606,1.0,0.5899856938483548,0,1031,129,1433,0,0,1
CNN_univariate,ageing_network,all_results_dist606_CNN_Univariate.pkl,CNN_Univariate4,dist606,1.0,0.46495726495726497,0,680,348,1565,0,0,1
CNN_univariate,global_warming,all_results_dist1332_CNN_Univariate.pkl,CNN_Univariate2,dist1332,0.9484444444444444,0.9735401459854015,58,1067,604,0,58,0,0
CNN_univariate,global_warming,all_results_dist1332_CNN_Univariate.pkl,CNN_Univariate3,dist1332,0.0,0.0,781,0,948,0,781,1,0
CNN_univariate,global_warming,all_results_dist1332_CNN_Univariate.pkl,CNN_Univariate4,dist1332,0.0,0.0,1354,0,375,0,1354,1,0
CNN_univariate,global_warming,all_results_dist1915_CNN_Univariate.pkl,CNN_Univariate2,dist1915,0.9127218934911243,0.954369682907966,118,1234,377,0,118,0,0
CNN_univariate,global_warming,all_results_dist1915_CNN_Univariate.pkl,CNN_Univariate3,dist1915,0.8845360824742268,0.9387308533916849,112,858,759,0,112,0,0
CNN_univariate,global_warming,all_results_dist1915_CNN_Univariate.pkl,CNN_Univariate4,dist1915,0.9116766467065869,0.9537979639780736,118,1218,393,0,118,0,0
CNN_univariate,global_warming,all_results_dist606_CNN_Univariate.pkl,CNN_Univariate2,dist606,0.8746492048643593,0.9331337325349301,134,935,660,0,134,0,0
CNN_univariate,global_warming,all_results_dist606_CNN_Univariate.pkl,CNN_Univariate3,dist606,0.0,0.0,843,0,886,0,843,1,0
CNN_univariate,global_warming,all_results_dist606_CNN_Univariate.pkl,CNN_Univariate4,dist606,0.9008202833706189,0.9478226755590428,133,1208,388,0,133,0,0
CNN_univariate,noise,all_results_dist1028_CNN_Univariate.pkl,CNN_Univariate1,dist1028,0.0,0.0,966,0,763,0,966,1,0
CNN_univariate,noise,all_results_dist1028_CNN_Univariate.pkl,CNN_Univariate2,dist1028,0.8012422360248447,0.8896551724137931,192,774,763,0,192,0,0
CNN_univariate,noise,all_results_dist1028_CNN_Univariate.pkl,CNN_Univariate3,dist1028,0.0,0.0,966,0,763,0,966,1,0
CNN_univariate,noise,all_results_dist1363_CNN_Univariate.pkl,CNN_Univariate1,dist1363,0.9958592132505176,0.9979253112033195,4,962,763,0,4,0,0
CNN_univariate,noise,all_results_dist1363_CNN_Univariate.pkl,CNN_Univariate2,dist1363,0.9958592132505176,0.9979253112033195,4,962,763,0,4,0,0
CNN_univariate,noise,all_results_dist1363_CNN_Univariate.pkl,CNN_Univariate3,dist1363,0.9958592132505176,0.9979253112033195,4,962,763,0,4,0,0
CNN_univariate,noise,all_results_dist606_CNN_Univariate.pkl,CNN_Univariate1,dist606,0.9146722164412071,0.9554347826086956,82,879,768,0,82,0,0
CNN_univariate,noise,all_results_dist606_CNN_Univariate.pkl,CNN_Univariate2,dist606,0.9625390218522373,0.9809119830328739,36,925,768,0,36,0,0
CNN_univariate,noise,all_results_dist606_CNN_Univariate.pkl,CNN_Univariate3,dist606,0.9614984391259105,0.9803713527851459,37,924,768,0,37,0,0
CNN_univariate,small_chlorination,all_results_dist420_CNN_Univariate.pkl,CNN_Univariate2,dist420,0.9953746530989824,0.9976819656930923,5,1076,648,0,5,0,0
CNN_univariate,small_chlorination,all_results_dist420_CNN_Univariate.pkl,CNN_Univariate3,dist420,0.8738269030239834,0.9326655537006121,121,838,770,0,121,0,0
CNN_univariate,small_chlorination,all_results_dist420_CNN_Univariate.pkl,CNN_Univariate4,dist420,0.9070208728652751,0.9512437810945273,98,956,675,0,98,0,0
CNN_univariate,small_chlorination,all_results_dist64_CNN_Univariate.pkl,CNN_Univariate2,dist64,1.0,0.8056081849185297,0,1063,153,513,0,0,1
CNN_univariate,small_chlorination,all_results_dist64_CNN_Univariate.pkl,CNN_Univariate3,dist64,1.0,0.7852292020373515,0,925,298,506,0,0,1
CNN_univariate,small_chlorination,all_results_dist64_CNN_Univariate.pkl,CNN_Univariate4,dist64,1.0,0.7886241352805534,0,1026,153,550,0,0,1
IsolationForest,CY,all_results_dist1028_ISO_FOREST_ALARM.pkl,IsoForest1,dist1028,0.9736495388669302,0.986648865153538,20,739,920,0,20,0,0
IsolationForest,CY,all_results_dist1028_ISO_FOREST_ALARM.pkl,IsoForest2,dist1028,1.0,0.8054431776388378,0,1095,55,529,0,0,1
IsolationForest,CY,all_results_dist1028_ISO_FOREST_ALARM.pkl,IsoForest3,dist1028,0.9296066252587992,0.9635193133047211,68,898,713,0,68,0,0
IsolationForest,CY,all_results_dist1028_ISO_FOREST_ALARM.pkl,IsoForest4,dist1028,1.0,0.7890044576523031,0,1062,49,568,0,0,1
IsolationForest,CY,all_results_dist1028_ISO_FOREST_ALARM.pkl,IsoForest5,dist1028,0.8370901639344263,0.9113218070273285,159,817,703,0,159,0,0
IsolationForest,CY,all_results_dist1332_ISO_FOREST_ALARM.pkl,IsoForest1,dist1332,0.9696169088507266,0.9845741113346748,23,734,922,0,23,0,0
IsolationForest,CY,all_results_dist1332_ISO_FOREST_ALARM.pkl,IsoForest2,dist1332,0.43370165745856354,0.605009633911368,615,471,593,0,615,0,0
IsolationForest,CY,all_results_dist1332_ISO_FOREST_ALARM.pkl,IsoForest3,dist1332,0.0,0.0,961,0,718,0,961,1,0
IsolationForest,CY,all_results_dist1332_ISO_FOREST_ALARM.pkl,IsoForest4,dist1332,0.8575471698113207,0.9233113255459624,151,909,619,0,151,0,0
IsolationForest,CY,all_results_dist1332_ISO_FOREST_ALARM.pkl,IsoForest5,dist1332,0.14845360824742268,0.2585278276481149,826,144,709,0,826,0,0
IsolationForest,CY,all_results_dist1363_ISO_FOREST_ALARM.pkl,IsoForest1,dist1363,0.9736495388669302,0.986648865153538,20,739,920,0,20,0,0
IsolationForest,CY,all_results_dist1363_ISO_FOREST_ALARM.pkl,IsoForest2,dist1363,1.0,0.8050036791758646,0,1094,55,530,0,0,1
IsolationForest,CY,all_results_dist1363_ISO_FOREST_ALARM.pkl,IsoForest3,dist1363,0.927536231884058,0.9624060150375939,70,896,713,0,70,0,0
IsolationForest,CY,all_results_dist1363_ISO_FOREST_ALARM.pkl,IsoForest4,dist1363,1.0,0.788126159554731,0,1062,46,571,0,0,1
IsolationForest,CY,all_results_dist1363_ISO_FOREST_ALARM.pkl,IsoForest5,dist1363,1.0,0.7499039569727238,0,976,52,651,0,0,1
IsolationForest,CY,all_results_dist1459_ISO_FOREST_ALARM.pkl,IsoForest1,dist1459,0.9736495388669302,0.986648865153538,20,739,920,0,20,0,0
IsolationForest,CY,all_results_dist1459_ISO_FOREST_ALARM.pkl,IsoForest2,dist1459,1.0,0.804860088365243,0,1093,56,530,0,0,1
IsolationForest,CY,all_results_dist1459_ISO_FOREST_ALARM.pkl,IsoForest3,dist1459,0.8788819875776398,0.9355371900826446,117,849,713,0,117,0,0
IsolationForest,CY,all_results_dist1459_ISO_FOREST_ALARM.pkl,IsoForest4,dist1459,1.0,0.7866666666666666,0,1062,41,576,0,0,1
IsolationForest,CY,all_results_dist1459_ISO_FOREST_ALARM.pkl,IsoForest5,dist1459,1.0,0.7499039569727238,0,976,52,651,0,0,1
IsolationForest,CY,all_results_dist1464_ISO_FOREST_ALARM.pkl,IsoForest1,dist1464,0.9723320158102767,0.9859719438877755,21,738,920,0,21,0,0
IsolationForest,CY,all_results_dist1464_ISO_FOREST_ALARM.pkl,IsoForest2,dist1464,1.0,0.8044198895027624,0,1092,56,531,0,0,1
IsolationForest,CY,all_results_dist1464_ISO_FOREST_ALARM.pkl,IsoForest3,dist1464,1.0,0.7468109779667569,0,966,58,655,0,0,1
IsolationForest,CY,all_results_dist1464_ISO_FOREST_ALARM.pkl,IsoForest4,dist1464,1.0,0.787249814677539,0,1062,43,574,0,0,1
IsolationForest,CY,all_results_dist1464_ISO_FOREST_ALARM.pkl,IsoForest5,dist1464,1.0,0.7499039569727238,0,976,52,651,0,0,1
IsolationForest,CY,all_results_dist1915_ISO_FOREST_ALARM.pkl,IsoForest1,dist1915,0.9720372836218375,0.9858203916272789,21,730,928,0,21,0,0
IsolationForest,CY,all_results_dist1915_ISO_FOREST_ALARM.pkl,IsoForest2,dist1915,1.0,0.7954294139329156,0,1079,45,555,0,0,1
IsolationForest,CY,all_results_dist1915_ISO_FOREST_ALARM.pkl,IsoForest3,dist1915,1.0,0.963673057517659,0,955,652,72,0,0,1
IsolationForest,CY,all_results_dist1915_ISO_FOREST_ALARM.pkl,IsoForest4,dist1915,1.0,0.7864834756776828,0,1059,45,575,0,0,1
IsolationForest,CY,all_results_dist1915_ISO_FOREST_ALARM.pkl,IsoForest5,dist1915,0.0,0.0,965,0,714,0,965,1,0
IsolationForest,CY,all_results_dist356_ISO_FOREST_ALARM.pkl,IsoForest1,dist356,0.9748677248677249,0.9872739450770261,19,737,923,0,19,0,0
IsolationForest,CY,all_results_dist356_ISO_FOREST_ALARM.pkl,IsoForest2,dist356,1.0,0.8007352941176471,0,1089,48,542,0,0,1
IsolationForest,CY,all_results_dist356_ISO_FOREST_ALARM.pkl,IsoForest3,dist356,1.0,0.7414258188824663,0,962,46,671,0,0,1
IsolationForest,CY,all_results_dist356_ISO_FOREST_ALARM.pkl,IsoForest4,dist356,1.0,0.7889839970227019,0,1060,52,567,0,0,1
IsolationForest,CY,all_results_dist356_ISO_FOREST_ALARM.pkl,IsoForest5,dist356,1.0,0.746062235881675,0,971,47,661,0,0,1
IsolationForest,CY,all_results_dist399_ISO_FOREST_ALARM.pkl,IsoForest1,dist399,0.9546666666666667,0.9768076398362893,34,716,929,0,34,0,0
IsolationForest,CY,all_results_dist399_ISO_FOREST_ALARM.pkl,IsoForest2,dist399,0.42645698427382056,0.5979247730220493,620,461,598,0,620,0,0
IsolationForest,CY,all_results_dist399_ISO_FOREST_ALARM.pkl,IsoForest3,dist399,0.8092243186582809,0.8945538818076477,182,772,725,0,182,0,0
IsolationForest,CY,all_results_dist399_ISO_FOREST_ALARM.pkl,IsoForest4,dist399,1.0,0.7880597014925373,0,1056,55,568,0,0,1
IsolationForest,CY,all_results_dist399_ISO_FOREST_ALARM.pkl,IsoForest5,dist399,0.794392523364486,0.8854166666666666,198,765,716,0,198,0,0
IsolationForest,CY,all_results_dist485_ISO_FOREST_ALARM.pkl,IsoForest1,dist485,1.0,0.6275488972118186,0,754,30,895,0,0,1
IsolationForest,CY,all_results_dist485_ISO_FOREST_ALARM.pkl,IsoForest2,dist485,0.0,0.0,1086,0,593,0,1086,1,0
IsolationForest,CY,all_results_dist485_ISO_FOREST_ALARM.pkl,IsoForest3,dist485,1.0,0.7438977140643162,0,960,58,661,0,0,1
IsolationForest,CY,all_results_dist485_ISO_FOREST_ALARM.pkl,IsoForest4,dist485,0.0,0.0,1060,0,619,0,1060,1,0
IsolationForest,CY,all_results_dist485_ISO_FOREST_ALARM.pkl,IsoForest5,dist485,0.7997936016511867,0.8887614678899083,194,775,710,0,194,0,0
IsolationForest,CY,all_results_dist606_ISO_FOREST_ALARM.pkl,IsoForest1,dist606,0.9722222222222222,0.9859154929577465,21,735,923,0,21,0,0
IsolationForest,CY,all_results_dist606_ISO_FOREST_ALARM.pkl,IsoForest2,dist606,0.6838235294117647,0.8122270742358079,344,744,591,0,344,0,0
IsolationForest,CY,all_results_dist606_ISO_FOREST_ALARM.pkl,IsoForest3,dist606,1.0,0.7435203094777563,0,961,55,663,0,0,1
IsolationForest,CY,all_results_dist606_ISO_FOREST_ALARM.pkl,IsoForest4,dist606,0.8652214891611687,0.9277412834765033,143,918,618,0,143,0,0
IsolationForest,CY,all_results_dist606_ISO_FOREST_ALARM.pkl,IsoForest5,dist606,0.4572605561277034,0.6275618374558304,527,444,708,0,527,0,0
IsolationForest,Hanoi,all_results_16_ISO_FOREST_ALARM.pkl,IsoForest1,16,0.9869451697127938,0.9934296977660972,10,756,49,0,10,0,0
IsolationForest,Hanoi,all_results_16_ISO_FOREST_ALARM.pkl,IsoForest2,16,0.9842105263157894,0.9920424403183024,9,561,245,0,9,0,0
IsolationForest,Hanoi,all_results_16_ISO_FOREST_ALARM.pkl,IsoForest3,16,0.9765013054830287,0.988110964332893,9,374,432,0,9,0,0
IsolationForest,Hanoi,all_results_18_ISO_FOREST_ALARM.pkl,IsoForest1,18,0.98828125,0.9941060903732809,9,759,47,0,9,0,0
IsolationForest,Hanoi,all_results_18_ISO_FOREST_ALARM.pkl,IsoForest2,18,0.984375,0.9921259842519685,9,567,239,0,9,0,0
IsolationForest,Hanoi,all_results_18_ISO_FOREST_ALARM.pkl,IsoForest3,18,0.9765625,0.9881422924901185,9,375,431,0,9,0,0
IsolationForest,Hanoi,all_results_20_ISO_FOREST_ALARM.pkl,IsoForest1,20,0.98828125,0.9941060903732809,9,759,47,0,9,0,0
IsolationForest,Hanoi,all_results_20_ISO_FOREST_ALARM.pkl,IsoForest2,20,0.984375,0.9921259842519685,9,567,239,0,9,0,0
IsolationForest,Hanoi,all_results_20_ISO_FOREST_ALARM.pkl,IsoForest3,20,0.9765625,0.9881422924901185,9,375,431,0,9,0,0
IsolationForest,Hanoi,all_results_22_ISO_FOREST_ALARM.pkl,IsoForest1,22,0.9869791666666666,0.9934469200524246,10,758,47,0,10,0,0
IsolationForest,Hanoi,all_results_22_ISO_FOREST_ALARM.pkl,IsoForest2,22,0.9843478260869565,0.9921121822962313,9,566,240,0,9,0,0
IsolationForest,Hanoi,all_results_22_ISO_FOREST_ALARM.pkl,IsoForest3,22,0.9765625,0.9881422924901185,9,375,431,0,9,0,0
IsolationForest,Hanoi,all_results_25_ISO_FOREST_ALARM.pkl,IsoForest1,25,0.9882506527415144,0.9940906106369009,9,757,49,0,9,0,0
IsolationForest,Hanoi,all_results_25_ISO_FOREST_ALARM.pkl,IsoForest2,25,0.9843205574912892,0.9920983318700615,9,565,241,0,9,0,0
IsolationForest,Hanoi,all_results_25_ISO_FOREST_ALARM.pkl,IsoForest3,25,0.9764397905759162,0.9880794701986755,9,373,433,0,9,0,0
IsolationForest,Hanoi,all_results_31_ISO_FOREST_ALARM.pkl,IsoForest1,31,0.9882044560943644,0.994067237969677,9,754,52,0,9,0,0
IsolationForest,Hanoi,all_results_31_ISO_FOREST_ALARM.pkl,IsoForest2,31,0.9842381786339754,0.9920564872021183,9,562,244,0,9,0,0
IsolationForest,Hanoi,all_results_31_ISO_FOREST_ALARM.pkl,IsoForest3,31,0.9711286089238845,0.9853528628495339,11,370,434,0,11,0,0
IsolationForest,Hanoi,all_results_5_ISO_FOREST_ALARM.pkl,IsoForest1,5,0.98828125,0.9941060903732809,9,759,47,0,9,0,0
IsolationForest,Hanoi,all_results_5_ISO_FOREST_ALARM.pkl,IsoForest2,5,0.984375,0.9921259842519685,9,567,239,0,9,0,0
IsolationForest,Hanoi,all_results_5_ISO_FOREST_ALARM.pkl,IsoForest3,5,0.9765625,0.9881422924901185,9,375,431,0,9,0,0
IsolationForest,Hanoi,all_results_9_ISO_FOREST_ALARM.pkl,IsoForest1,9,0.9869791666666666,0.9934469200524246,10,758,47,0,10,0,0
IsolationForest,Hanoi,all_results_9_ISO_FOREST_ALARM.pkl,IsoForest2,9,0.9843478260869565,0.9921121822962313,9,566,240,0,9,0,0
IsolationForest,Hanoi,all_results_9_ISO_FOREST_ALARM.pkl,IsoForest3,9,0.9765013054830287,0.988110964332893,9,374,432,0,9,0,0
IsolationForest,Net1,all_results_11_ISO_FOREST_ALARM.pkl,IsoForest1,11,0.0,0.0,518,0,297,0,518,1,0
IsolationForest,Net1,all_results_11_ISO_FOREST_ALARM.pkl,IsoForest2,11,0.0,0.0,695,0,120,0,695,1,0
IsolationForest,Net1,all_results_11_ISO_FOREST_ALARM.pkl,IsoForest3,11,0.8198529411764706,0.901010101010101,49,223,543,0,49,0,0
IsolationForest,Net1,all_results_12_ISO_FOREST_ALARM.pkl,IsoForest1,12,1.0,0.8873949579831932,0,528,153,134,0,0,1
IsolationForest,Net1,all_results_12_ISO_FOREST_ALARM.pkl,IsoForest2,12,0.0,0.0,699,0,116,0,699,1,0
IsolationForest,Net1,all_results_12_ISO_FOREST_ALARM.pkl,IsoForest3,12,0.0,0.0,277,0,538,0,277,1,0
IsolationForest,Net1,all_results_13_ISO_FOREST_ALARM.pkl,IsoForest1,13,1.0,0.8515176374077112,0,519,115,181,0,0,1
IsolationForest,Net1,all_results_13_ISO_FOREST_ALARM.pkl,IsoForest2,13,0.0,0.0,695,0,120,0,695,1,0
IsolationForest,Net1,all_results_13_ISO_FOREST_ALARM.pkl,IsoForest3,13,0.8161764705882353,0.8987854251012146,50,222,543,0,50,0,0
